0.06768412	-0.055037692	0.08034184	0.09135574	-0.18345147	-0.10140792	0.034686867	0.037602063	0.071869686	0.10885965	0.06722072	0.028672572	0.06622721	-0.0060352637	0.14529298	-0.0807074
0.10775086	-0.049343243	0.1092702	0.041435912	-0.21013536	-0.22281417	-0.003734036	0.059150368	0.17525148	0.10025981	0.12038985	0.09208606	0.045056462	0.037972707	0.16273184	-0.20363279
0.08749451	-0.09064888	0.051108602	0.011635161	-0.124180436	-0.2048092	0.014540761	-0.010609666	0.15752088	0.0019052732	0.1698216	0.063483484	0.13266103	0.02622328	0.07784912	-0.13637413
0.1503837	-0.012037522	0.077813506	0.1318398	-0.24075152	-0.16087306	-0.023799313	0.03383198	0.18234178	0.09181555	0.07856935	0.11040352	0.050493423	0.0069351587	0.12642546	-0.14930782
0.10977108	-0.010552651	0.11576331	0.058628175	-0.20771058	-0.13985115	0.07925365	0.04113849	0.07494518	0.1455647	0.062544845	0.047727894	0.009329073	-0.030017124	0.105993286	-0.10871945
0.1548782	-0.04441588	0.15671349	0.047101658	-0.23319776	-0.18078348	-0.0025590905	0.049619727	0.12763527	0.1214896	0.09807899	0.06303145	0.092145115	0.005224924	0.14315356	-0.16997947
0.047514725	-0.10269582	0.086483486	0.1360576	-0.1966205	-0.17979345	0.021339474	0.051217098	0.16128074	0.049524188	0.111144096	0.044796087	0.093270265	-0.0006076271	0.08894093	-0.122171156
0.13072313	-0.06880879	0.101787366	0.06938541	-0.21032515	-0.14264686	0.036872428	0.07246191	0.107133985	0.10614149	0.023443608	0.07824958	-0.015377219	0.012373754	0.12904982	-0.11688564
0.06390751	0.0035949296	0.06818278	0.13847256	-0.1808338	-0.11671727	-0.0107260225	-0.01566548	0.09401002	0.08734554	0.0528756	0.025679026	0.03931014	-0.027230924	0.16267402	-0.045994535
0.20732892	-0.10292129	0.024189247	0.046062928	-0.12670992	-0.28090677	-0.033076152	-0.06642398	0.19203417	-0.022594944	0.15717569	0.1873633	0.117988	0.038168106	0.095494606	-0.19373369
0.087387316	-0.061726402	0.08742522	0.014087412	-0.20095216	-0.1831457	-0.030288706	0.0003646516	0.115031704	0.036725678	0.08456399	0.089526035	0.054358292	0.014122622	0.11337015	-0.09792021
0.19850145	-0.040948737	0.13308853	0.13961235	-0.31789067	-0.25292832	0.062136006	0.03612506	0.16567126	0.11392499	0.14363647	0.08128635	0.11404803	-0.046532746	0.22576296	-0.16314846
0.08169651	-0.032986302	0.063786924	0.03172021	-0.19511503	-0.1197669	0.009855735	0.05780678	0.10905928	0.072449654	0.030516211	0.008873961	0.0695118	0.03174101	0.100137636	-0.11579344
0.057789065	-0.03504557	0.12954818	0.08320313	-0.1768787	-0.09777481	0.084393755	0.13158375	0.094723	0.1387851	0.048626587	-0.009499365	-0.042558346	-0.06311948	0.17702591	-0.01848584
0.032323983	-0.018423487	0.10492379	0.034609146	-0.1499863	-0.14202343	0.02730916	-0.031712182	0.12334696	0.09020694	0.0756119	0.097260155	0.028666846	0.03573551	0.044341642	-0.10263934
0.038008522	-0.015749473	0.090116225	0.07926667	-0.19844404	-0.11666279	0.09427924	0.047528926	0.059460472	0.124720626	-0.021488812	0.027103374	-0.005657101	-0.030406142	0.11466739	-0.026858978
0.07176591	-0.012427545	0.066305056	0.1041485	-0.16784629	-0.13348319	-0.03299122	0.021373052	0.12126459	0.100014925	0.09591732	0.025710125	0.058838967	-0.01109298	0.11289331	-0.0729215
0.14514269	-0.12542589	0.087442584	0.058876812	-0.2537617	-0.2127426	0.0035729196	0.05483155	0.16490321	0.095622316	0.11318432	0.15004952	0.06796243	-0.021897515	0.16754769	-0.13273801
0.11110851	-0.07575059	0.0795067	0.06580045	-0.12146169	-0.13680358	0.07145074	0.029907038	0.048427623	0.103499375	0.0705427	0.06904565	0.061358154	0.006986902	0.11441812	-0.024401179
0.10090514	-0.07935906	0.040692233	0.037411533	-0.068160765	-0.1078579	-0.020897698	-0.040590096	0.08401847	0.038566634	0.134897	0.046201717	0.061856568	-0.0045226617	0.056522075	-0.08507383
-0.007841185	0.07101918	0.08024977	0.1095052	-0.15547042	0.009024205	0.032644473	0.036638174	0.020510398	0.098442316	0.030026387	0.018653754	0.0051106242	-0.017192157	0.1576606	-0.028736396
0.10161542	-0.03707211	0.09055705	0.06633636	-0.12756826	-0.115658894	0.052520216	0.040325746	0.089069	0.09178343	0.049121402	0.06899695	0.022769121	0.01114674	0.15044405	-0.08895968
0.11527898	-0.110004015	0.020472083	-0.003425337	-0.104185745	-0.16725938	-0.08478177	-0.02325375	0.14524223	-0.04151152	0.12278754	0.11428907	0.14435615	0.09520652	0.055468984	-0.15096985
0.008490031	0.091089666	0.20163576	0.15081662	-0.2864854	0.0152018815	0.10666897	0.088737376	-0.0039182813	0.19338632	0.029396556	-0.059422962	-0.038228575	-0.0591551	0.19998704	-0.033948224
0.06813747	0.008665394	0.06467273	0.11684007	-0.18057325	-0.065828286	0.045427065	0.03801709	0.072724655	0.10775044	0.025256163	0.029093241	0.033329755	-0.00077380834	0.11755139	-0.043682177
-0.02950905	-0.024155088	0.03484336	0.043275807	-0.0818876	-0.0713641	-0.012531033	-0.0028793416	0.02739806	0.04254052	0.019900559	0.015548652	0.04283893	-0.03452046	0.043916736	-0.007876441
0.09776513	-0.052535158	0.044718027	-0.017456863	-0.09214678	-0.10463786	0.0046300837	-0.024354264	0.060748518	0.016990269	0.028962357	0.06998266	0.015746022	0.037303858	0.06218224	-0.09477883
0.100967795	-0.03580192	0.08865326	0.09408827	-0.1902608	-0.11812229	0.07357163	0.08961548	0.120968506	0.09738791	0.029260317	0.007992592	-0.01754532	-0.05095236	0.122658096	-0.06259873
0.07100262	-0.03788416	0.18185268	0.14302178	-0.24228276	-0.08965277	0.1057018	0.032974064	0.06878115	0.17538194	0.00800221	0.08783739	-0.005501321	-0.036038123	0.22726193	-0.107341945
0.10005035	-0.061280925	0.13590539	0.04994941	-0.17918825	-0.15630952	-0.010942534	0.017809222	0.10155857	0.10080358	0.04205341	0.04071404	0.0012320575	-0.017709194	0.14726871	-0.14122154
0.098308444	-0.021891104	0.05276316	0.056375198	-0.1943629	-0.056116603	0.05708788	0.023726756	0.11864068	0.07022208	0.024440328	0.06991212	0.033177078	0.030655354	0.0901233	-0.038076013
0.067555726	-0.019824672	0.1378714	0.11737421	-0.24669316	-0.104328185	0.02226428	0.111455165	0.0944019	0.16750245	0.012271191	0.07969545	-0.015259813	-0.037527848	0.08333338	-0.040786445
-0.026130917	0.0012055894	0.11085447	0.06165409	-0.12378591	-0.08971267	-0.02185169	0.070025586	0.084952645	0.119993955	0.085394464	0.016532976	0.0029638486	-0.04380281	0.1097204	-0.07670231
0.124172986	-0.030933835	0.12592158	0.033340532	-0.17818479	-0.12846158	0.031623404	0.08166217	0.08297138	0.05916187	0.03935516	0.044243004	-0.012538102	0.04042493	0.14999478	-0.022923311
-0.030279297	0.004058038	0.13890596	0.11106227	-0.117084846	-0.03330967	0.04049336	0.06446795	0.012277131	0.107921965	0.0035478722	-0.021066796	-0.01126593	-0.049134582	0.075387515	0.009319893
0.10253446	-0.08104484	0.05805596	0.011655389	-0.027186798	-0.14983617	-0.04691339	0.0036931415	0.08142687	-0.022371199	0.08596929	0.054867767	0.025903182	0.018327294	0.01661691	-0.07528148
0.16208324	-0.065079086	0.05132978	0.016333105	-0.09186178	-0.08337332	0.012053652	-0.016412204	0.112348355	0.07570314	0.08658566	0.10852626	0.090981655	0.0055739474	0.045937575	-0.093204536
0.15297623	-0.049144633	0.05160939	0.036020767	-0.10291655	-0.11443492	0.033485852	-0.03842986	0.13828854	0.035358675	0.07619277	0.13024937	0.059055883	0.025025994	0.039477687	-0.15086614
0.06470248	-0.09325737	0.11418629	0.03131979	-0.17990069	-0.10987847	0.059958998	0.027431682	0.05697644	0.0674048	0.011260433	0.10233173	0.014641913	0.003267122	0.17418036	-0.085349955
-0.0060790954	0.017087474	-0.075764105	-0.007993573	0.0022684517	0.002300137	0.0069031664	0.0011052487	0.06833515	-0.064981624	-0.0074462187	0.04763563	0.0070460155	0.013788634	-0.00072092854	-0.02874588
0.08941341	-0.06320851	0.10901601	0.12110317	-0.15161921	-0.049753483	0.020030791	0.115816176	0.10492549	0.11916759	0.015925627	0.06971344	0.026609503	-0.06492546	0.13801019	-0.03003729
0.08469213	-0.093204476	0.03582995	0.029122215	-0.12147449	-0.15212847	-0.02929518	0.06546996	0.092773736	0.040081616	0.04028304	0.08107782	0.05430397	0.02558536	0.12589014	-0.05359115
0.054152217	0.034050774	0.1566531	0.09168187	-0.2586194	-0.05671149	0.123440295	0.13842437	0.09396627	0.13593082	0.01410264	0.03691317	-0.0047101793	-0.11818139	0.17585564	-0.077867314
0.08101223	-0.075799316	0.05915068	0.07116053	-0.08416389	-0.051824156	0.020299347	0.0375584	0.041621353	0.035375804	0.04836639	0.054579813	0.024237942	-0.01176216	0.053939518	-0.020134822
