-0.038384367	0.3213856	0.0006898962	-0.028365424	-0.052737076	-0.3235908	0.019708896	0.07098422	0.063154876	0.08733921	0.036094178	-0.043889437	0.056075096	-0.018072508	0.0012696497	-0.046611436
0.010033413	0.4152478	0.0040993257	0.028480379	-0.053656515	-0.36053634	-0.04183508	-0.009260805	0.03936578	0.07365972	0.10815875	-0.010136749	0.08887524	0.002064196	0.03324649	-0.035860956
0.010102157	0.4112274	-0.010424221	-0.022727419	-0.05250303	-0.34419397	-0.034335744	-0.0029142853	0.09876753	0.07303265	0.16292727	0.031355593	0.1309861	-0.05409871	0.08543135	-0.08650319
0.01664197	0.36501244	-0.0079793185	-0.041056473	-0.09261616	-0.39316526	0.056759585	0.046107344	0.093839996	0.09250537	0.12949844	0.015471312	0.06928367	-0.015956366	0.050285976	-0.012275856
-0.07474367	0.25537944	0.06256391	-0.090904534	0.021928675	-0.22655754	0.04679014	0.055574294	0.06423344	0.0718217	0.04153091	-0.06676364	0.07776574	-0.02481317	-0.0026130874	0.0065202867
-0.0069550364	0.32475936	0.0343259	-0.009275855	-0.046064492	-0.31990698	-0.0034283572	0.014283719	0.032305952	0.08687596	0.07550619	-0.034908082	0.077383436	-0.029797796	0.0067637656	0.02201669
-0.013893757	0.36533767	0.0054431283	-0.05891048	0.02008871	-0.35495487	0.03610235	0.043152932	0.08993511	0.09909493	0.15572855	-0.01937425	0.020846197	-0.03148276	0.0037157738	-0.04771203
-0.03387849	0.27333945	0.024709553	-0.027885132	0.00090981525	-0.28487363	-0.00027197675	0.04202248	0.10899865	0.055862512	0.05818191	0.002192826	0.05300385	-0.0074088126	-0.013645468	0.0054738163
-0.0072744926	0.36279988	0.082862966	-0.0078539075	-0.065982185	-0.3307012	0.040104445	0.045614287	0.08627514	0.098630115	0.10806274	0.0040075267	0.04016999	-0.00053043256	-0.0071074734	-0.025362663
0.07872974	0.30629122	0.022189887	0.014501853	-0.06086302	-0.26878762	-0.02881839	-0.0065877903	-0.020363688	0.004748262	0.09430788	0.014292387	0.14666188	-0.01720887	0.11414379	-0.07548826
